ts,x,y,z,rx,ry,rz,rw
63755672388742,-3.947865,7.258985,-0.5356804,-0.1541364,0.7978536,-0.5439438,-0.2092769
63755672388756,-3.946575,7.262521,-0.5342701,-0.1535538,0.798216,-0.5435042,-0.209465
63755672388769,-3.945466,7.265471,-0.5330241,-0.152835,0.7986665,-0.5430098,-0.2095559
63755672388784,-3.944149,7.268985,-0.5315836,-0.1518434,0.79933,-0.5423148,-0.2095469
63755672388798,-3.942915,7.272334,-0.5302539,-0.1505644,0.8001948,-0.54145,-0.2094055
63755672388812,-3.941928,7.275087,-0.5292219,-0.1497726,0.8010424,-0.5403408,-0.2095976
63755672388826,-3.940793,7.278708,-0.5280388,-0.1493283,0.801966,-0.5389537,-0.2099539
63755672388839,-3.939814,7.282069,-0.5269854,-0.1489115,0.8031052,-0.537166,-0.2104757
63755672388853,-3.938908,7.285353,-0.5259984,-0.1484017,0.8043127,-0.5352717,-0.2110505
63755672388867,-3.93812,7.288087,-0.5250875,-0.1477227,0.8055592,-0.5334377,-0.2114162
63755672388880,-3.937238,7.290956,-0.523993,-0.1467807,0.8067612,-0.5317918,-0.2116347
63755672388895,-3.936496,7.293348,-0.5230229,-0.1458914,0.8075775,-0.5308349,-0.2115386
63755672388909,-3.935759,7.295834,-0.5220626,-0.14515,0.8083815,-0.5298009,-0.2115702
63755672388922,-3.935217,7.297775,-0.5213212,-0.1445645,0.8090798,-0.5288487,-0.2116841
63755672388937,-3.934681,7.299752,-0.5205277,-0.1440474,0.8097535,-0.5279117,-0.2117992
63755672388951,-3.934359,7.300975,-0.5200143,-0.14381,0.8101336,-0.5273748,-0.2118443
63755672388964,-3.934109,7.30233,-0.5195287,-0.1438791,0.8105442,-0.5266331,-0.212072
63755672388978,-3.933793,7.304154,-0.5187507,-0.1438943,0.8111734,-0.5255587,-0.2123215
63755672388992,-3.933638,7.305152,-0.5181625,-0.1439752,0.8113489,-0.5252225,-0.2124275
63755672389006,-3.9336,7.305767,-0.5176674,-0.1440172,0.8113067,-0.525295,-0.2123811
63755672389020,-3.933665,7.306329,-0.5171337,-0.1441651,0.8110073,-0.5256572,-0.2125281
63755672389033,-3.933832,7.306607,-0.516831,-0.1443514,0.8106288,-0.5261332,-0.2126675
63755672389047,-3.934123,7.306778,-0.516578,-0.1442777,0.8103676,-0.5265693,-0.2126341
63755672389061,-3.934527,7.306743,-0.5165206,-0.1441065,0.8103781,-0.526577,-0.212691
63755672389075,-3.93502,7.306628,-0.5164974,-0.1437457,0.8105406,-0.5264539,-0.2126208
63755672389089,-3.935384,7.306466,-0.5165494,-0.1434864,0.8107079,-0.5262241,-0.212727
63755672389103,-3.936214,7.305877,-0.5167724,-0.1431192,0.8111025,-0.5255851,-0.2130492
63755672389117,-3.936668,7.305515,-0.5169084,-0.1433112,0.8110702,-0.5254101,-0.2134744
63755672389131,-3.937606,7.304582,-0.5172036,-0.1442774,0.810483,-0.5254748,-0.2148897
63755672389145,-3.938133,7.304054,-0.5173919,-0.1448678,0.8100172,-0.5256965,-0.2157053
63755672389159,-3.939211,7.302793,-0.5179364,-0.1456531,0.8091822,-0.525954,-0.2176734
