ts,x,y,z,rx,ry,rz,rw
63755672387486,-0.1177098,0.04658329,0.2254287,-0.001544826,0.03278424,-0.01688631,0.9993186
63755672387500,-0.1176714,0.04632878,0.2268375,-0.001258567,0.03266524,-0.01702492,0.9993206
63755672387513,-0.1177217,0.04601192,0.2279924,-0.0005526944,0.03246805,-0.01701684,0.9993278
63755672387527,-0.1177584,0.04574156,0.2287014,-2.719556E-05,0.03224362,-0.01695217,0.9993363
63755672387542,-0.1178646,0.04552221,0.2294585,0.000137195,0.03207023,-0.016918,0.9993424
63755672387556,-0.118,0.04536796,0.2301914,-0.0001417849,0.0319616,-0.01661226,0.999351
63755672387569,-0.1182315,0.04491913,0.2308866,-0.0004708685,0.03176677,-0.01580022,0.9993703
63755672387582,-0.1184194,0.04469812,0.2311344,-0.0001990465,0.03149201,-0.0154336,0.9993848
63755672387596,-0.1186522,0.04454017,0.2312053,1.760236E-05,0.03133018,-0.01537817,0.9993908
63755672387610,-0.1189257,0.04440129,0.2309541,0.0005444551,0.03117461,-0.0158902,0.9993875
63755672387623,-0.119229,0.0444541,0.2305555,0.0008259708,0.03113533,-0.01655469,0.9993778
63755672387637,-0.119415,0.04464555,0.2302107,0.0008700892,0.03096285,-0.01685768,0.999378
63755672387651,-0.119634,0.04464805,0.230166,0.0004803904,0.03073904,-0.01680778,0.999386
63755672387665,-0.1201947,0.04525697,0.2278697,-0.000399867,0.03053536,-0.01664023,0.9993951
63755672387679,-0.120442,0.04540253,0.2270078,-0.0003227134,0.03042038,-0.01653153,0.9994004
63755672387692,-0.1207634,0.04575038,0.2255091,-0.0003452809,0.03050713,-0.0165176,0.999398
63755672387706,-0.1209769,0.04611397,0.224257,-0.0007298898,0.03058921,-0.01662916,0.9993935
63755672387720,-0.1214612,0.04678917,0.2218038,-0.001821504,0.03060404,-0.01623808,0.9993981
63755672387734,-0.1217979,0.04715192,0.2201912,-0.002515318,0.03060248,-0.01568078,0.9994054
63755672387748,-0.122061,0.04738367,0.2187617,-0.002866059,0.03043203,-0.01524668,0.9994165
63755672387761,-0.1227175,0.04801869,0.2155995,-0.003020958,0.03055885,-0.01527975,0.9994116
63755672387774,-0.1229678,0.04821849,0.2145703,-0.002939907,0.03060129,-0.01516133,0.9994124
63755672387788,-0.1237526,0.04897988,0.2111479,-0.003030416,0.03067125,-0.01522473,0.999409
63755672387802,-0.1240865,0.04927731,0.2097741,-0.002995954,0.03071295,-0.01530535,0.9994066
63755672387816,-0.1246507,0.04965186,0.2071399,-0.002700523,0.03071366,-0.01541467,0.9994057
63755672387830,-0.1256347,0.05009532,0.2028977,-0.001347436,0.03077054,-0.0160868,0.9993961
63755672387843,-0.1262046,0.05025613,0.200117,-0.0001795248,0.03057603,-0.01627939,0.9993998
63755672387857,-0.1268493,0.05051649,0.1969562,0.001496987,0.03047975,-0.01626567,0.9994019
63755672387871,-0.1275308,0.05108166,0.1935868,0.002404517,0.03020203,-0.01621384,0.9994094
63755672387885,-0.1279571,0.05148613,0.1918612,0.002093582,0.03014839,-0.01622677,0.9994115
63755672387899,-0.1288247,0.05222893,0.188452,0.001285587,0.02983042,-0.01634656,0.9994205
63755672387912,-0.1297284,0.05280995,0.1848305,0.001052463,0.02948358,-0.01650459,0.9994285
63755672387926,-0.1310483,0.05344486,0.1795257,0.001622141,0.02904524,-0.01640149,0.9994422
63755672387940,-0.1319603,0.05402303,0.1757341,0.001694751,0.02891409,-0.01576187,0.9994562
63755672387954,-0.1329089,0.05493677,0.1718314,0.0003667081,0.02881931,-0.01522593,0.9994686
63755672387968,-0.133721,0.05564046,0.1684463,-0.00119435,0.02857148,-0.01453903,0.9994853
63755672387981,-0.1346509,0.05636477,0.164323,-0.002702819,0.02842867,-0.01410403,0.9994927
63755672387995,-0.135675,0.05720222,0.1597568,-0.003925084,0.0283326,-0.01401113,0.9994926
63755672388009,-0.1360861,0.0575825,0.1578398,-0.004613023,0.02844372,-0.01411554,0.9994851
63755672388023,-0.1369233,0.0584079,0.1538169,-0.005509289,0.02862618,-0.01436727,0.9994717
63755672388036,-0.1382447,0.0595206,0.147642,-0.006252073,0.02891636,-0.01428313,0.9994602
63755672388050,-0.1390375,0.06008351,0.1439825,-0.006588525,0.0290482,-0.01392904,0.9994593
63755672388064,-0.1395644,0.06038213,0.1415709,-0.006629581,0.02902893,-0.01357532,0.9994645
63755672388077,-0.1403346,0.06071758,0.1381438,-0.006213294,0.02880471,-0.01305306,0.9994805
63755672388091,-0.1419952,0.06133616,0.1310853,-0.004776412,0.0283616,-0.01248007,0.9995084
63755672388104,-0.1427926,0.06174433,0.1274781,-0.004373306,0.02817212,-0.01255026,0.9995148
